StartTime,Demand,SettlementPeriod
2023-04-22 21:30:00+00:00,160071,44
2023-04-22 22:00:00+00:00,151071,45
2023-04-22 22:30:00+00:00,144888,46
2023-04-22 23:00:00+00:00,140111,47
2023-04-22 23:30:00+00:00,137161,48
2023-04-23 00:00:00+00:00,135558,1
2023-04-23 00:30:00+00:00,135566,2
2023-04-23 01:00:00+00:00,135376,3
2023-04-23 01:30:00+00:00,135573,4
2023-04-23 02:00:00+00:00,135284,5
2023-04-23 02:30:00+00:00,134507,6
2023-04-23 03:00:00+00:00,136709,7
2023-04-23 03:30:00+00:00,135249,8
2023-04-23 04:00:00+00:00,135972,9
2023-04-23 04:30:00+00:00,136560,10
2023-04-23 05:00:00+00:00,137739,11
2023-04-23 05:30:00+00:00,139615,12
2023-04-23 06:00:00+00:00,143304,13
2023-04-23 06:30:00+00:00,146096,14
2023-04-23 07:00:00+00:00,149512,15
2023-04-23 07:30:00+00:00,152835,16
2023-04-23 08:00:00+00:00,156871,17
2023-04-23 08:30:00+00:00,159127,18
2023-04-23 09:00:00+00:00,160243,19
2023-04-23 09:30:00+00:00,161808,20
2023-04-23 10:00:00+00:00,162459,21
2023-04-23 10:30:00+00:00,160959,22
2023-04-23 11:00:00+00:00,162011,23
2023-04-23 11:30:00+00:00,162824,24
2023-04-23 12:00:00+00:00,160948,25
2023-04-23 12:30:00+00:00,160502,26
2023-04-23 13:00:00+00:00,161621,27
2023-04-23 13:30:00+00:00,162116,28
2023-04-23 14:00:00+00:00,164285,29
2023-04-23 14:30:00+00:00,168225,30
2023-04-23 15:00:00+00:00,172481,31
2023-04-23 15:30:00+00:00,177931,32
2023-04-23 16:00:00+00:00,180797,33
2023-04-23 16:30:00+00:00,185106,34
2023-04-23 17:00:00+00:00,183180,35
2023-04-23 17:30:00+00:00,184027,36
2023-04-23 18:00:00+00:00,184965,37
2023-04-23 18:30:00+00:00,188022,38
2023-04-23 19:00:00+00:00,186394,39
2023-04-23 19:30:00+00:00,183276,40
2023-04-23 20:00:00+00:00,177957,41
2023-04-23 20:30:00+00:00,169640,42
2023-04-23 21:00:00+00:00,163049,43
2023-04-23 21:30:00+00:00,153946,44
2023-04-23 22:00:00+00:00,144074,45
2023-04-23 22:30:00+00:00,140533,46
2023-04-23 23:00:00+00:00,137074,47
2023-04-23 23:30:00+00:00,135472,48
2023-04-24 00:00:00+00:00,137209,1
2023-04-24 00:30:00+00:00,138428,2
2023-04-24 01:00:00+00:00,141329,3
2023-04-24 01:30:00+00:00,139544,4
2023-04-24 02:00:00+00:00,135865,5
2023-04-24 02:30:00+00:00,135281,6
2023-04-24 03:00:00+00:00,131053,7
2023-04-24 03:30:00+00:00,132262,8
2023-04-24 04:00:00+00:00,133418,9
2023-04-24 04:30:00+00:00,138564,10
2023-04-24 05:00:00+00:00,149198,11
2023-04-24 05:30:00+00:00,162441,12
2023-04-24 06:00:00+00:00,177947,13
2023-04-24 06:30:00+00:00,182038,14
2023-04-24 07:00:00+00:00,187466,15
2023-04-24 07:30:00+00:00,186946,16
2023-04-24 08:00:00+00:00,190602,17
2023-04-24 08:30:00+00:00,189717,18
2023-04-24 09:00:00+00:00,186186,19
2023-04-24 09:30:00+00:00,185675,20
2023-04-24 10:00:00+00:00,185607,21
2023-04-24 10:30:00+00:00,185462,22
2023-04-24 11:00:00+00:00,188156,23
2023-04-24 11:30:00+00:00,187127,24
2023-04-24 12:00:00+00:00,187243,25
2023-04-24 12:30:00+00:00,187121,26
2023-04-24 13:00:00+00:00,186613,27
2023-04-24 13:30:00+00:00,186121,28
2023-04-24 14:00:00+00:00,186060,29
2023-04-24 14:30:00+00:00,189195,30
2023-04-24 15:00:00+00:00,194951,31
2023-04-24 15:30:00+00:00,199597,32
2023-04-24 16:00:00+00:00,204615,33
2023-04-24 16:30:00+00:00,209115,34
2023-04-24 17:00:00+00:00,209502,35
2023-04-24 17:30:00+00:00,207960,36
2023-04-24 18:00:00+00:00,208824,37
2023-04-24 18:30:00+00:00,207027,38
2023-04-24 19:00:00+00:00,203850,39
2023-04-24 19:30:00+00:00,202279,40
2023-04-24 20:00:00+00:00,197973,41
2023-04-24 20:30:00+00:00,189111,42
2023-04-24 21:00:00+00:00,181997,43
2023-04-24 21:30:00+00:00,172052,44
2023-04-24 22:00:00+00:00,159820,45
2023-04-24 22:30:00+00:00,151365,46
2023-04-24 23:00:00+00:00,146625,47
2023-04-24 23:30:00+00:00,144126,48
2023-04-25 00:00:00+00:00,144251,1
2023-04-25 00:30:00+00:00,147023,2
2023-04-25 01:00:00+00:00,146456,3
2023-04-25 01:30:00+00:00,144710,4
2023-04-25 02:00:00+00:00,143543,5
2023-04-25 02:30:00+00:00,141827,6
2023-04-25 03:00:00+00:00,141677,7
2023-04-25 03:30:00+00:00,143707,8
2023-04-25 04:00:00+00:00,153986,9
2023-04-25 04:30:00+00:00,159007,10
2023-04-25 05:00:00+00:00,166116,11
2023-04-25 05:30:00+00:00,175928,12
2023-04-25 06:00:00+00:00,190640,13
2023-04-25 06:30:00+00:00,192960,14
2023-04-25 07:00:00+00:00,191812,15
2023-04-25 07:30:00+00:00,185234,16
2023-04-25 08:00:00+00:00,179981,17
2023-04-25 08:30:00+00:00,173675,18
2023-04-25 09:00:00+00:00,168882,19
2023-04-25 09:30:00+00:00,166413,20
2023-04-25 10:00:00+00:00,165310,21
2023-04-25 10:30:00+00:00,165117,22
2023-04-25 11:00:00+00:00,166686,23
2023-04-25 11:30:00+00:00,167755,24
2023-04-25 12:00:00+00:00,169000,25
2023-04-25 12:30:00+00:00,166627,26
2023-04-25 13:00:00+00:00,164737,27
2023-04-25 13:30:00+00:00,164399,28
2023-04-25 14:00:00+00:00,167225,29
2023-04-25 14:30:00+00:00,172847,30
2023-04-25 15:00:00+00:00,178770,31
2023-04-25 15:30:00+00:00,183898,32
2023-04-25 16:00:00+00:00,189248,33
2023-04-25 16:30:00+00:00,193581,34
2023-04-25 17:00:00+00:00,197502,35
2023-04-25 17:30:00+00:00,201746,36
2023-04-25 18:00:00+00:00,201297,37
2023-04-25 18:30:00+00:00,199972,38
2023-04-25 19:00:00+00:00,201746,39
2023-04-25 19:30:00+00:00,199809,40
2023-04-25 20:00:00+00:00,194182,41
2023-04-25 20:30:00+00:00,187133,42
2023-04-25 21:00:00+00:00,176102,43
2023-04-25 21:30:00+00:00,167048,44
2023-04-25 22:00:00+00:00,158000,45
2023-04-25 22:30:00+00:00,153435,46
2023-04-25 23:00:00+00:00,149295,47
2023-04-25 23:30:00+00:00,150480,48
2023-04-26 00:00:00+00:00,149644,1
2023-04-26 00:30:00+00:00,150596,2
2023-04-26 01:00:00+00:00,150919,3
2023-04-26 01:30:00+00:00,148251,4
2023-04-26 02:00:00+00:00,146927,5
2023-04-26 02:30:00+00:00,145972,6
2023-04-26 03:00:00+00:00,145266,7
2023-04-26 03:30:00+00:00,145614,8
2023-04-26 04:00:00+00:00,153538,9
2023-04-26 04:30:00+00:00,157093,10
2023-04-26 05:00:00+00:00,161294,11
2023-04-26 05:30:00+00:00,170816,12
2023-04-26 06:00:00+00:00,186482,13
2023-04-26 06:30:00+00:00,192633,14
2023-04-26 07:00:00+00:00,200851,15
2023-04-26 07:30:00+00:00,199657,16
2023-04-26 08:00:00+00:00,198773,17
2023-04-26 08:30:00+00:00,196514,18
2023-04-26 09:00:00+00:00,193975,19
2023-04-26 09:30:00+00:00,189903,20
2023-04-26 10:00:00+00:00,185873,21
2023-04-26 10:30:00+00:00,184118,22
2023-04-26 11:00:00+00:00,186314,23
2023-04-26 11:30:00+00:00,185669,24
2023-04-26 12:00:00+00:00,184588,25
2023-04-26 12:30:00+00:00,183973,26
2023-04-26 13:00:00+00:00,183729,27
2023-04-26 13:30:00+00:00,182607,28
2023-04-26 14:00:00+00:00,181771,29
2023-04-26 14:30:00+00:00,185364,30
2023-04-26 15:00:00+00:00,190875,31
2023-04-26 15:30:00+00:00,195235,32
2023-04-26 16:00:00+00:00,200714,33
2023-04-26 16:30:00+00:00,204152,34
2023-04-26 17:00:00+00:00,202847,35
2023-04-26 17:30:00+00:00,203317,36
2023-04-26 18:00:00+00:00,202075,37
2023-04-26 18:30:00+00:00,202329,38
2023-04-26 19:00:00+00:00,200603,39
2023-04-26 19:30:00+00:00,198541,40
2023-04-26 20:00:00+00:00,192964,41
2023-04-26 20:30:00+00:00,184196,42
2023-04-26 21:00:00+00:00,176957,43
2023-04-26 21:30:00+00:00,166746,44
2023-04-26 22:00:00+00:00,156870,45
2023-04-26 22:30:00+00:00,150048,46
2023-04-26 23:00:00+00:00,148155,47
2023-04-26 23:30:00+00:00,147154,48
2023-04-27 00:00:00+00:00,146625,1
2023-04-27 00:30:00+00:00,148357,2
2023-04-27 01:00:00+00:00,145294,3
2023-04-27 01:30:00+00:00,144038,4
2023-04-27 02:00:00+00:00,143892,5
2023-04-27 02:30:00+00:00,144332,6
2023-04-27 03:00:00+00:00,146771,7
2023-04-27 03:30:00+00:00,147865,8
2023-04-27 04:00:00+00:00,153282,9
2023-04-27 04:30:00+00:00,156010,10
2023-04-27 05:00:00+00:00,161373,11
2023-04-27 05:30:00+00:00,170606,12
2023-04-27 06:00:00+00:00,180685,13
2023-04-27 06:30:00+00:00,188464,14
2023-04-27 07:00:00+00:00,194754,15
2023-04-27 07:30:00+00:00,194543,16
2023-04-27 08:00:00+00:00,196720,17
2023-04-27 08:30:00+00:00,194523,18
2023-04-27 09:00:00+00:00,192413,19
2023-04-27 09:30:00+00:00,192238,20
2023-04-27 10:00:00+00:00,191562,21
2023-04-27 10:30:00+00:00,192255,22
2023-04-27 11:00:00+00:00,194880,23
2023-04-27 11:30:00+00:00,195226,24
2023-04-27 12:00:00+00:00,195511,25
2023-04-27 12:30:00+00:00,193896,26
2023-04-27 13:00:00+00:00,193325,27
2023-04-27 13:30:00+00:00,195753,28
2023-04-27 14:00:00+00:00,195921,29
2023-04-27 14:30:00+00:00,199915,30
2023-04-27 15:00:00+00:00,199993,31
2023-04-27 15:30:00+00:00,203834,32
2023-04-27 16:00:00+00:00,206504,33
2023-04-27 16:30:00+00:00,207066,34
2023-04-27 17:00:00+00:00,210792,35
2023-04-27 17:30:00+00:00,211487,36
2023-04-27 18:00:00+00:00,211242,37
2023-04-27 18:30:00+00:00,210131,38
2023-04-27 19:00:00+00:00,210378,39
2023-04-27 19:30:00+00:00,209514,40
2023-04-27 20:00:00+00:00,203988,41
2023-04-27 20:30:00+00:00,195843,42
2023-04-27 21:00:00+00:00,188076,43
2023-04-27 21:30:00+00:00,177672,44
2023-04-27 22:00:00+00:00,157807,45
2023-04-27 22:30:00+00:00,150290,46
2023-04-27 23:00:00+00:00,149061,47
2023-04-27 23:30:00+00:00,146644,48
2023-04-28 00:00:00+00:00,24254,1
2023-04-29 00:00:00+00:00,140146,1
2023-04-29 00:30:00+00:00,141182,2
2023-04-29 01:00:00+00:00,141071,3
2023-04-29 01:30:00+00:00,139400,4
2023-04-29 02:00:00+00:00,136233,5
2023-04-29 02:30:00+00:00,134988,6
2023-04-29 03:00:00+00:00,132258,7
2023-04-29 03:30:00+00:00,130634,8
2023-04-29 04:00:00+00:00,130930,9
2023-04-29 04:30:00+00:00,129878,10
2023-04-29 05:00:00+00:00,134456,11
2023-04-29 05:30:00+00:00,135891,12
2023-04-29 06:00:00+00:00,144343,13
2023-04-29 06:30:00+00:00,146754,14
2023-04-29 07:00:00+00:00,153349,15
2023-04-29 07:30:00+00:00,155048,16
2023-04-29 08:00:00+00:00,156353,17
2023-04-29 08:30:00+00:00,154505,18
2023-04-29 09:00:00+00:00,152886,19
2023-04-29 09:30:00+00:00,151402,20
2023-04-29 10:00:00+00:00,147362,21
2023-04-29 10:30:00+00:00,144284,22
2023-04-29 11:00:00+00:00,145176,23
2023-04-29 11:30:00+00:00,144279,24
2023-04-29 12:00:00+00:00,141430,25
2023-04-29 12:30:00+00:00,139658,26
2023-04-29 13:00:00+00:00,139817,27
2023-04-29 13:30:00+00:00,139859,28
2023-04-29 14:00:00+00:00,139751,29
2023-04-29 14:30:00+00:00,142226,30
2023-04-29 15:00:00+00:00,146628,31
2023-04-29 15:30:00+00:00,152060,32
2023-04-29 16:00:00+00:00,159693,33
2023-04-29 16:30:00+00:00,164679,34
2023-04-29 17:00:00+00:00,167191,35
2023-04-29 17:30:00+00:00,169970,36
2023-04-29 18:00:00+00:00,169647,37
2023-04-29 18:30:00+00:00,170200,38
2023-04-29 19:00:00+00:00,170873,39
2023-04-29 19:30:00+00:00,170283,40
2023-04-29 20:00:00+00:00,167527,41
2023-04-29 20:30:00+00:00,164515,42
2023-04-29 21:00:00+00:00,158457,43
2023-04-29 21:30:00+00:00,150420,44
2023-04-29 22:00:00+00:00,142877,45
2023-04-29 22:30:00+00:00,136706,46
2023-04-29 23:00:00+00:00,131380,47
2023-04-29 23:30:00+00:00,128855,48
2023-04-30 00:00:00+00:00,129669,1
2023-04-30 00:30:00+00:00,131005,2
2023-04-30 01:00:00+00:00,129778,3
2023-04-30 01:30:00+00:00,128639,4
2023-04-30 02:00:00+00:00,126422,5
2023-04-30 02:30:00+00:00,125931,6
2023-04-30 03:00:00+00:00,122651,7
2023-04-30 03:30:00+00:00,121189,8
2023-04-30 04:00:00+00:00,120139,9
2023-04-30 04:30:00+00:00,120159,10
2023-04-30 05:00:00+00:00,123550,11
2023-04-30 05:30:00+00:00,124794,12
2023-04-30 06:00:00+00:00,130541,13
2023-04-30 06:30:00+00:00,133203,14
2023-04-30 07:00:00+00:00,138081,15
2023-04-30 07:30:00+00:00,142067,16
2023-04-30 08:00:00+00:00,144061,17
2023-04-30 08:30:00+00:00,145784,18
2023-04-30 09:00:00+00:00,147436,19
2023-04-30 09:30:00+00:00,148133,20
2023-04-30 10:00:00+00:00,148057,21
2023-04-30 10:30:00+00:00,148846,22
2023-04-30 11:00:00+00:00,149018,23
2023-04-30 11:30:00+00:00,147600,24
2023-04-30 12:00:00+00:00,145785,25
2023-04-30 12:30:00+00:00,145572,26
2023-04-30 13:00:00+00:00,144136,27
2023-04-30 13:30:00+00:00,144197,28
2023-04-30 14:00:00+00:00,146994,29
2023-04-30 14:30:00+00:00,147628,30
2023-04-30 15:00:00+00:00,151798,31
2023-04-30 15:30:00+00:00,157156,32
2023-04-30 16:00:00+00:00,163245,33
2023-04-30 16:30:00+00:00,166010,34
2023-04-30 17:00:00+00:00,167377,35
2023-04-30 17:30:00+00:00,167609,36
2023-04-30 18:00:00+00:00,165979,37
2023-04-30 18:30:00+00:00,165985,38
2023-04-30 19:00:00+00:00,167513,39
2023-04-30 19:30:00+00:00,167462,40
2023-04-30 20:00:00+00:00,166547,41
2023-04-30 20:30:00+00:00,161742,42
2023-04-30 21:00:00+00:00,153346,43
2023-04-30 21:30:00+00:00,147629,44
2023-04-30 22:00:00+00:00,141370,45
2023-04-30 22:30:00+00:00,133880,46
2023-04-30 23:00:00+00:00,127275,47
2023-04-30 23:30:00+00:00,124263,48
2023-05-01 00:00:00+00:00,125762,1
2023-05-01 00:30:00+00:00,126152,2
2023-05-01 01:00:00+00:00,126550,3
2023-05-01 01:30:00+00:00,125561,4
2023-05-01 02:00:00+00:00,123944,5
2023-05-01 02:30:00+00:00,122958,6
2023-05-01 03:00:00+00:00,120334,7
2023-05-01 03:30:00+00:00,121028,8
2023-05-01 04:00:00+00:00,120275,9
2023-05-01 04:30:00+00:00,119541,10
2023-05-01 05:00:00+00:00,122566,11
2023-05-01 05:30:00+00:00,125744,12
2023-05-01 06:00:00+00:00,132010,13
2023-05-01 06:30:00+00:00,134865,14
2023-05-01 07:00:00+00:00,140518,15
2023-05-01 07:30:00+00:00,143719,16
2023-05-01 08:00:00+00:00,147685,17
2023-05-01 08:30:00+00:00,148533,18
2023-05-01 09:00:00+00:00,149005,19
2023-05-01 09:30:00+00:00,149530,20
2023-05-01 10:00:00+00:00,148079,21
2023-05-01 10:30:00+00:00,148721,22
2023-05-01 11:00:00+00:00,150439,23
2023-05-01 11:30:00+00:00,149663,24
2023-05-01 12:00:00+00:00,148399,25
2023-05-01 12:30:00+00:00,146498,26
2023-05-01 13:00:00+00:00,143966,27
2023-05-01 13:30:00+00:00,142175,28
2023-05-01 14:00:00+00:00,142286,29
2023-05-01 14:30:00+00:00,143561,30
2023-05-01 15:00:00+00:00,146036,31
2023-05-01 15:30:00+00:00,153645,32
2023-05-01 16:00:00+00:00,160594,33
2023-05-01 16:30:00+00:00,166731,34
2023-05-01 17:00:00+00:00,172028,35
2023-05-01 17:30:00+00:00,174489,36
2023-05-01 18:00:00+00:00,176889,37
2023-05-01 18:30:00+00:00,177735,38
2023-05-01 19:00:00+00:00,177305,39
2023-05-01 19:30:00+00:00,177884,40
2023-05-01 20:00:00+00:00,176423,41
2023-05-01 20:30:00+00:00,169781,42
2023-05-01 21:00:00+00:00,159638,43
2023-05-01 21:30:00+00:00,152715,44
2023-05-01 22:00:00+00:00,141986,45
2023-05-01 22:30:00+00:00,135625,46
2023-05-01 23:00:00+00:00,132132,47
2023-05-01 23:30:00+00:00,131372,48
2023-05-02 00:00:00+00:00,134722,1
2023-05-02 00:30:00+00:00,133244,2
2023-05-02 01:00:00+00:00,133640,3
2023-05-02 01:30:00+00:00,131851,4
2023-05-02 02:00:00+00:00,130807,5
2023-05-02 02:30:00+00:00,130342,6
2023-05-02 03:00:00+00:00,126809,7
2023-05-02 03:30:00+00:00,124626,8
2023-05-02 04:00:00+00:00,127216,9
2023-05-02 04:30:00+00:00,133901,10
2023-05-02 05:00:00+00:00,142225,11
2023-05-02 05:30:00+00:00,153299,12
2023-05-02 06:00:00+00:00,168410,13
2023-05-02 06:30:00+00:00,176844,14
2023-05-02 07:00:00+00:00,185927,15
2023-05-02 07:30:00+00:00,187103,16
2023-05-02 08:00:00+00:00,185589,17
2023-05-02 08:30:00+00:00,184148,18
2023-05-02 09:00:00+00:00,181213,19
2023-05-02 09:30:00+00:00,179177,20
2023-05-02 10:00:00+00:00,177634,21
2023-05-02 10:30:00+00:00,176894,22
2023-05-02 11:00:00+00:00,176584,23
2023-05-02 11:30:00+00:00,175055,24
2023-05-02 12:00:00+00:00,172957,25
2023-05-02 12:30:00+00:00,170001,26
2023-05-02 13:00:00+00:00,169407,27
2023-05-02 13:30:00+00:00,167985,28
2023-05-02 14:00:00+00:00,167884,29
2023-05-02 14:30:00+00:00,168900,30
2023-05-02 15:00:00+00:00,172410,31
2023-05-02 15:30:00+00:00,176638,32
2023-05-02 16:00:00+00:00,181079,33
2023-05-02 16:30:00+00:00,184470,34
2023-05-02 17:00:00+00:00,187818,35
2023-05-02 17:30:00+00:00,188931,36
2023-05-02 18:00:00+00:00,188326,37
2023-05-02 18:30:00+00:00,187927,38
2023-05-02 19:00:00+00:00,186557,39
2023-05-02 19:30:00+00:00,185520,40
2023-05-02 20:00:00+00:00,181613,41
2023-05-02 20:30:00+00:00,176136,42
2023-05-02 21:00:00+00:00,164761,43
2023-05-02 21:30:00+00:00,155564,44
2023-05-02 22:00:00+00:00,146356,45
2023-05-02 22:30:00+00:00,140035,46
2023-05-02 23:00:00+00:00,134889,47
2023-05-02 23:30:00+00:00,133733,48
2023-05-03 00:00:00+00:00,131661,1
2023-05-03 00:30:00+00:00,132574,2
2023-05-03 01:00:00+00:00,129075,3
2023-05-03 01:30:00+00:00,127680,4
2023-05-03 02:00:00+00:00,127759,5
2023-05-03 02:30:00+00:00,127410,6
2023-05-03 03:00:00+00:00,126457,7
2023-05-03 03:30:00+00:00,127244,8
2023-05-03 04:00:00+00:00,131671,9
2023-05-03 04:30:00+00:00,134208,10
2023-05-03 05:00:00+00:00,143243,11
2023-05-03 05:30:00+00:00,154762,12
2023-05-03 06:00:00+00:00,167471,13
2023-05-03 06:30:00+00:00,171175,14
2023-05-03 07:00:00+00:00,174739,15
2023-05-03 07:30:00+00:00,171499,16
2023-05-03 08:00:00+00:00,168002,17
2023-05-03 08:30:00+00:00,164369,18
2023-05-03 09:00:00+00:00,156600,19
2023-05-03 09:30:00+00:00,151708,20
2023-05-03 10:00:00+00:00,148029,21
2023-05-03 10:30:00+00:00,145773,22
2023-05-03 11:00:00+00:00,145512,23
2023-05-03 11:30:00+00:00,144344,24
2023-05-03 12:00:00+00:00,140921,25
2023-05-03 12:30:00+00:00,138631,26
2023-05-03 13:00:00+00:00,136033,27
2023-05-03 13:30:00+00:00,135201,28
2023-05-03 14:00:00+00:00,135700,29
2023-05-03 14:30:00+00:00,138844,30
2023-05-03 15:00:00+00:00,144641,31
2023-05-03 15:30:00+00:00,151807,32
2023-05-03 16:00:00+00:00,158720,33
2023-05-03 16:30:00+00:00,165794,34
2023-05-03 17:00:00+00:00,172355,35
2023-05-03 17:30:00+00:00,176601,36
2023-05-03 18:00:00+00:00,181918,37
2023-05-03 18:30:00+00:00,182751,38
2023-05-03 19:00:00+00:00,179415,39
2023-05-03 19:30:00+00:00,179261,40
2023-05-03 20:00:00+00:00,176664,41
2023-05-03 20:30:00+00:00,170460,42
2023-05-03 21:00:00+00:00,163347,43
2023-05-03 21:30:00+00:00,152174,44
2023-05-03 22:00:00+00:00,141760,45
2023-05-03 22:30:00+00:00,137952,46
2023-05-03 23:00:00+00:00,136401,47
2023-05-03 23:30:00+00:00,135449,48
2023-05-04 00:00:00+00:00,132194,1
2023-05-04 00:30:00+00:00,132861,2
2023-05-04 01:00:00+00:00,137967,3
2023-05-04 01:30:00+00:00,140436,4
2023-05-04 02:00:00+00:00,140829,5
2023-05-04 02:30:00+00:00,140279,6
2023-05-04 03:00:00+00:00,137500,7
2023-05-04 03:30:00+00:00,137597,8
2023-05-04 04:00:00+00:00,138366,9
2023-05-04 04:30:00+00:00,142437,10
2023-05-04 05:00:00+00:00,145524,11
2023-05-04 05:30:00+00:00,155558,12
2023-05-04 06:00:00+00:00,164860,13
2023-05-04 06:30:00+00:00,167177,14
2023-05-04 07:00:00+00:00,168604,15
2023-05-04 07:30:00+00:00,166371,16
2023-05-04 08:00:00+00:00,164913,17
2023-05-04 08:30:00+00:00,160862,18
2023-05-04 09:00:00+00:00,154599,19
2023-05-04 09:30:00+00:00,150908,20
2023-05-04 10:00:00+00:00,149226,21
2023-05-04 10:30:00+00:00,150657,22
2023-05-04 11:00:00+00:00,152488,23
2023-05-04 11:30:00+00:00,153369,24
2023-05-04 12:00:00+00:00,151306,25
2023-05-04 12:30:00+00:00,151257,26
2023-05-04 13:00:00+00:00,151253,27
2023-05-04 13:30:00+00:00,152045,28
2023-05-04 14:00:00+00:00,155331,29
2023-05-04 14:30:00+00:00,158607,30
2023-05-04 15:00:00+00:00,162784,31
2023-05-04 15:30:00+00:00,169564,32
2023-05-04 16:00:00+00:00,180075,33
2023-05-04 16:30:00+00:00,186466,34
2023-05-04 17:00:00+00:00,188255,35
2023-05-04 17:30:00+00:00,188022,36
2023-05-04 18:00:00+00:00,189553,37
2023-05-04 18:30:00+00:00,190174,38
2023-05-04 19:00:00+00:00,187722,39
2023-05-04 19:30:00+00:00,184479,40
2023-05-04 20:00:00+00:00,180338,41
2023-05-04 20:30:00+00:00,172323,42
2023-05-04 21:00:00+00:00,162437,43
2023-05-04 21:30:00+00:00,152875,44
2023-05-04 22:00:00+00:00,144609,45
2023-05-04 22:30:00+00:00,136732,46
2023-05-04 23:00:00+00:00,131488,47
2023-05-04 23:30:00+00:00,130483,48
2023-05-05 00:00:00+00:00,21820,1
2023-05-06 00:00:00+00:00,132924,1
2023-05-06 00:30:00+00:00,131272,2
2023-05-06 01:00:00+00:00,130693,3
2023-05-06 01:30:00+00:00,128363,4
2023-05-06 02:00:00+00:00,126598,5
2023-05-06 02:30:00+00:00,125929,6
2023-05-06 03:00:00+00:00,123450,7
2023-05-06 03:30:00+00:00,122657,8
2023-05-06 04:00:00+00:00,121682,9
2023-05-06 04:30:00+00:00,121949,10
2023-05-06 05:00:00+00:00,125016,11
2023-05-06 05:30:00+00:00,127498,12
2023-05-06 06:00:00+00:00,137383,13
2023-05-06 06:30:00+00:00,141891,14
2023-05-06 07:00:00+00:00,151628,15
2023-05-06 07:30:00+00:00,153863,16
2023-05-06 08:00:00+00:00,160214,17
2023-05-06 08:30:00+00:00,162668,18
2023-05-06 09:00:00+00:00,163252,19
2023-05-06 09:30:00+00:00,162985,20
2023-05-06 10:00:00+00:00,160620,21
2023-05-06 10:30:00+00:00,161252,22
2023-05-06 11:00:00+00:00,159337,23
2023-05-06 11:30:00+00:00,163452,24
2023-05-06 12:00:00+00:00,162392,25
2023-05-06 12:30:00+00:00,161131,26
2023-05-06 13:00:00+00:00,159126,27
2023-05-06 13:30:00+00:00,158209,28
2023-05-06 14:00:00+00:00,158781,29
2023-05-06 14:30:00+00:00,158558,30
2023-05-06 15:00:00+00:00,159950,31
2023-05-06 15:30:00+00:00,162854,32
2023-05-06 16:00:00+00:00,167508,33
2023-05-06 16:30:00+00:00,170814,34
2023-05-06 17:00:00+00:00,171967,35
2023-05-06 17:30:00+00:00,172968,36
2023-05-06 18:00:00+00:00,172253,37
2023-05-06 18:30:00+00:00,172132,38
2023-05-06 19:00:00+00:00,169767,39
2023-05-06 19:30:00+00:00,168613,40
2023-05-06 20:00:00+00:00,166458,41
2023-05-06 20:30:00+00:00,162913,42
2023-05-06 21:00:00+00:00,155293,43
2023-05-06 21:30:00+00:00,148115,44
2023-05-06 22:00:00+00:00,142841,45
2023-05-06 22:30:00+00:00,137255,46
2023-05-06 23:00:00+00:00,130959,47
2023-05-06 23:30:00+00:00,129799,48
2023-05-07 00:00:00+00:00,126943,1
2023-05-07 00:30:00+00:00,126361,2
2023-05-07 01:00:00+00:00,126042,3
2023-05-07 01:30:00+00:00,124429,4
2023-05-07 02:00:00+00:00,122531,5
